airport_icao,le_ident,he_ident,length_ft,length_m,width_ft,width_m,surface,lighted,closed,le_latitude,le_longitude,le_elevation_ft,le_heading_deg,le_displaced_threshold_ft,le_displaced_threshold_m,he_latitude,he_longitude,he_elevation_ft,he_heading_deg,he_displaced_threshold_ft,he_displaced_threshold_m,centerline_bearing_deg
KALI,08,26,4171,1271.3,130,39.6,asphalt,false,true,27.7448997,-98.0330963,178,89,200,61,27.7450008,-98.0202026,171,269,0,0,89.5
KALI,13,31,5997,1827.9,100,30.5,asphalt,true,false,27.7453003,-98.0338974,178,134,0,0,27.7338009,-98.0206985,166,314,0,0,134.5
KALI,17,35,4490,1368.6,100,30.5,asphalt,true,false,27.7451,-98.0268021,173,179,0,0,27.7327995,-98.0267029,171,359,0,0,179.6
KALM,04,22,9207,2806.3,150,45.7,asphalt,true,false,32.833199,-105.999001,4144,46,0,0,32.846699,-105.982002,4200,226,0,0,46.6
KALM,16,34,3512,1070.5,200,61,gre,false,true,32.848598,-105.986,4200,173,0,0,32.838902,-105.985001,4200,353,0,0,175.1
KALN,11,29,8099,2468.6,150,45.7,asphalt,true,false,38.8951988,-90.0550003,538,113.3,0,0,38.8863983,-90.028801,527,293.3,0,0,113.3
KALN,17,35,6500,1981.2,100,30.5,asphalt,true,false,38.8984985,-90.0524979,533,173.3,0,0,38.8806992,-90.0498962,544,353.3,0,0,173.5
KALO,06,24,5403,1646.8,129,39.3,asphalt,false,true,42.5505981,-92.4077988,868,68,0,0,42.5561981,-92.3891983,866,248,0,0,67.8
KALO,12,30,8399,2560,150,45.7,asphalt,true,false,42.5660019,-92.4120026,873,128,0,0,42.551899,-92.3872986,867,308,0,0,127.8
KALO,18,36,6003,1829.7,150,45.7,asphalt,true,false,42.5658989,-92.4014969,870,187.8,0,0,42.5495987,-92.4045029,867,7.8,0,0,187.7
KALS,02,20,8521,2597.2,100,30.5,asphalt,true,false,37.4252014,-105.8759995,7539,31.5,0,0,37.4450989,-105.8600006,7539,211.5,0,0,32.6
KALS,06,24,3200,975.4,100,30.5,gre,false,true,37.433399,-105.867996,7535,76,0,0,37.435501,-105.858002,7533,256,0,0,75.2
KALW,02,20,6527,1989.4,150,45.7,asphalt,true,false,46.0853005,-118.2919998,1149,36,0,0,46.0998001,-118.2770004,1191,216,0,0,35.7
KALW,07,25,4486,1367.3,150,45.7,paved,false,true,46.098999,-118.296997,1121,90,0,0,46.099098,-118.279999,1184,270,0,0,89.5
KALW,16,34,5948,1813,150,45.7,paved,false,true,46.1022,-118.294998,1124,180,0,0,46.085899,-118.294998,1145,360,0,0,180
KALX,18,36,5422,1652.6,96,29.3,asphalt,true,false,32.9221993,-85.9633026,675,178,619,188.7,32.907299,-85.9626007,612,358,0,0,177.7
KAMA,04,22,13502,4115.4,200,61,concrete,true,false,35.205101,-101.7330017,3607,46,0,0,35.2308998,-101.6999969,3603,226,0,0,46.3
KAMA,13,31,7901,2408.2,150,45.7,concrete,true,false,35.2296982,-101.6969986,3602,137.5,0,0,35.2136993,-101.6790009,3593,317.5,0,0,137.4
KAMG,15,33,5000,1524,100,30.5,asphalt,true,false,31.5421009,-82.510498,200,150.9,0,0,31.5300999,-82.5026016,190,330.9,0,0,150.7
KAMN,09,27,5004,1525.2,75,22.9,asphalt,true,false,43.3230019,-84.6959991,749,90.2,0,0,43.3230019,-84.6772003,752,270.2,0,0,90
KAMN,18,36,3198,974.8,75,22.9,asphalt,true,false,43.3251991,-84.6900024,752,180.3,0,0,43.3163986,-84.6900024,753,0.3,0,0,180
KAMT,05,23,3558,1084.5,65,19.8,asphalt,true,false,38.8478012,-83.5709,883,45.1,0,0,38.8550987,-83.5615997,896,225.1,0,0,44.8
KAMW,01,19,5701,1737.7,100,30.5,asphalt,true,false,41.9827004,-93.6248016,955,16.6,0,0,41.9976997,-93.6187973,919,196.6,0,0,16.6
KAMW,13,31,3491,1064.1,75,22.9,asphalt,true,false,41.9985008,-93.6264038,925,136.2,0,0,41.9916,-93.6175003,920,316.2,0,0,136.2
KANB,05,23,7002,2134.2,150,45.7,asphalt,true,false,33.5817986,-85.8666992,595,48,0,0,33.5945015,-85.8495026,612,228,0,0,48.4
KAND,05,23,6002,1829.4,149,45.4,asphalt,true,false,34.4886017,-82.7158966,751,45.9,0,0,34.5000992,-82.7015991,747,225.9,0,0,45.7
KAND,17,35,4996,1522.8,149,45.4,asphalt,false,false,34.5014992,-82.7120972,782,165.9,0,0,34.4882011,-82.7080994,737,345.9,0,0,166.1
KANE,09,27,5000,1524,100,30.5,asphalt,true,false,45.144798,-93.2201,905,92,0,0,45.144699,-93.204597,910,272,0,0,90.5
KANE,18,36,4855,1479.8,100,30.5,asphalt,true,false,45.1516991,-93.2098999,912,182,0,0,45.138401,-93.2100983,909,2,0,0,180.6
KANJ,14,32,5234,1595.3,100,30.5,asphalt,true,false,46.4844017,-84.3756027,716,136,180,54.9,46.4740982,-84.3611984,716,316,0,0,136.1
KANK,06,24,7351,2240.6,75,22.9,asphalt,true,false,38.5349007,-106.060997,7523,70.6,0,0,38.5415993,-106.0370026,7385,250.6,0,0,70.4
KANP,12,30,2505,763.5,48,14.6,asphalt,true,false,38.9439011,-76.5726013,32,107.5,476,145.1,38.9417992,-76.5642013,34,287.5,0,0,107.8
KANQ,05,23,4540,1383.8,75,22.9,asphalt,true,false,41.6355019,-85.0895004,984,47,540,164.6,41.6439018,-85.0774002,995,227,0,0,47.1
KANW,13,31,5501,1676.7,75,22.9,asphalt,false,false,42.5875015,-99.995903,2587,134,0,0,42.5769997,-99.9813004,2583,314,0,0,134.3
KANW,17,35,6824,2080,110,33.5,asphalt,true,false,42.5861015,-99.9966965,2587,179.3,0,0,42.5674019,-99.9963989,2589,359.3,0,0,179.3
KANY,10,28,2212,674.2,60,18.3,grs,false,false,37.1589012,-98.0842972,1329,104,0,0,37.1573982,-98.0768967,1336,284,0,0,104.3
KANY,17,35,3598,1096.7,70,21.3,asphalt,true,false,37.1637001,-98.0790024,1340,180,0,0,37.153801,-98.0791016,1334,360,0,0,180.5
KAOC,6,24,4801,1463.3,75,22.9,asphalt,true,false,43.600498,-113.346001,5332,70,0,0,43.606602,-113.322998,5323,250,0,0,69.9
KAOH,10,28,6000,1828.8,150,45.7,asphalt,true,false,40.706902,-84.035896,951,90,138,42.1,40.706902,-84.017403,975,270,0,0,90
KAOH,14,32,3994,1217.4,150,45.7,com,false,true,40.7140999,-84.0313034,975,135.4,0,0,40.7062988,-84.0212021,975,315.4,0,0,135.5
KAOO,03,21,5465,1665.7,100,30.5,asphalt,true,false,40.2887001,-78.3230972,1504,16,0,0,40.3031006,-78.3177032,1470,196,0,0,15.9
KAOO,12,30,3668,1118,75,22.9,asphalt,true,false,40.2985992,-78.3255997,1473,108.4,0,0,40.2953987,-78.3132019,1482,288.4,0,0,108.7
KAOV,13,31,3634,1107.6,50,15.2,asphalt,true,false,36.9756012,-92.686203,1277,137,0,0,36.9682007,-92.6776962,1311,317,0,0,137.4
KAPA,10,28,4800,1463,75,22.9,asphalt,true,false,39.5728989,-104.8479996,5822,110.9,0,0,39.5681992,-104.8320007,5791,290.9,0,0,110.9
KAPA,17L,35R,10001,3048.3,100,30.5,asphalt,true,false,39.5840988,-104.8509979,5790,178,0,0,39.5567017,-104.8499985,5883,358,0,0,178.4
KAPA,17R,35L,7001,2133.9,75,22.9,asphalt,true,false,39.5789986,-104.8539963,5800,178,0,0,39.5597992,-104.8529968,5866,358,0,0,177.7
KAPC,01L,19R,5930,1807.5,150,45.7,asphalt,true,false,38.207994,-122.285287,17,6,0,0,38.223211,-122.277983,30,186,0,0,20.7
KAPC,01R,19L,2510,765,75,22.9,asphalt,false,false,38.21206,-122.281428,21,6,0,0,38.218518,-122.278289,21,186,0,0,20.9
KAPC,6,24,5008,1526.4,150,45.7,concrete,true,false,38.207714,-122.288508,14,77,0,0,38.210868,-122.271543,35,257,0,0,76.7
KAPF,05,23,6600,2011.7,150,45.7,asphalt,true,false,26.1472,-81.781403,7,44,290,88.4,26.1576,-81.770103,8,224,0,0,44.3
KAPF,14,32,5001,1524.3,100,30.5,asphalt,true,false,26.1576004,-81.7802963,7,134,130,39.6,26.1480007,-81.7693024,8,314,0,0,134.2
KAPF,NE,SW,1850,563.9,100,30.5,turf,false,false,26.1485996,-81.7805023,4,44,0,0,26.1522999,-81.7766037,5,224,0,0,43.4
KAPG,04,22,7998,2437.8,200,61,asphalt,true,false,39.4557991,-76.175003,35,28.4,0,0,39.4751015,-76.161499,46,208.4,0,0,28.4
KAPG,08,26,4849,1478,149,45.4,asphalt,false,true,39.468102,-76.174103,56,71,0,0,39.472301,-76.157799,42,251,0,0,71.5
KAPG,17,35,5004,1525.2,149,45.4,asphalt,false,true,39.4701,-76.175201,57,161,0,0,39.4571,-76.169601,43,341,0,0,161.6
KAPH,05,23,2202,671.2,100,30.5,grs,false,false,38.0667,-77.3216019,216,42.5,0,0,38.0710983,-77.3163986,211,222.5,0,0,43
KAPN,01,19,9001,2743.5,150,45.7,concrete,true,false,45.0648994,-83.5614014,683,359.8,0,0,45.0895996,-83.5615005,683,179.8,0,0,359.8
KAPN,07,25,5028,1532.5,100,30.5,concrete,true,false,45.0760002,-83.5667038,689,59.8,0,0,45.0830002,-83.5498962,679,239.8,0,0,59.5
KAPT,04,22,3498,1066.2,75,22.9,asphalt,true,false,35.0569,-85.5888977,641,38,0,0,35.0644989,-85.5817032,641,218,0,0,37.8
KAPV,08,26,4100,1249.7,60,18.3,asphalt,true,false,34.5695992,-117.1940002,2958,90,0,0,34.5695992,-117.1800003,2976,270,0,0,90
KAPV,18,36,6498,1980.6,150,45.7,asphalt,true,false,34.5875015,-117.1829987,3062,196,0,0,34.5704002,-117.189003,2974,16,597,182,196.1
KAPY,12,30,5000,1524,60,18.3,asphalt,true,false,26.9731998,-99.2547989,421,129.4,112,34.1,26.9643993,-99.2429962,408,309.4,113,34.4,129.9
KAQO,13,31,3209,978.1,150,45.7,grs,false,false,30.7887993,-98.6613998,1102,137.5,0,0,30.7821999,-98.6545029,1090,317.5,0,0,138.1
KAQO,17,35,4202,1280.8,75,22.9,asphalt,true,false,30.7894993,-98.6621017,1102,179.2,0,0,30.7779999,-98.6619034,1102,359.2,0,0,179.2
KAQP,04,22,2770,844.3,157,47.9,grs,false,false,45.2252998,-96.0089035,1019,44,0,0,45.2305985,-96.0016022,1021,224,0,0,44.1
KAQP,13,31,3500,1066.8,75,22.9,asphalt,true,false,45.2303009,-96.0085983,1020,136,1021,311.2,45.2234001,-95.9990005,1020,316,0,0,135.6
KAQR,18,36,3015,919,60,18.3,asphalt,true,false,34.4025002,-96.1480026,,181.2,197,60,34.3941994,-96.148201,,1.2,0,0,181.1
KAQW,11,29,4300,1310.6,100,30.5,asphalt,true,false,42.6977997,-73.177803,653,109.4,1180,359.7,42.6939011,-73.1628036,650,289.4,800,243.8,109.5
KAQX,17,35,4990,1521,75,22.9,asphalt,true,false,33.0017014,-81.2726974,161,162.1,0,0,32.9886017,-81.2677002,155,342.1,0,0,162.3
KARA,16,34,8002,2439,200,61,concrete,true,false,30.0485001,-91.8865967,24,167.5,0,0,30.0270004,-91.8812027,19,347.5,0,0,167.7
KARA,16W,34W,5000,1524,150,45.7,water,false,false,,,,,0,0,,,,,0,0,
KARB,06,24,3505,1068.3,75,22.9,concrete,true,false,42.2201996,-83.7500992,831,55,0,0,42.2257996,-83.7396011,826,235,0,0,54.2
KARB,12,30,2750,838.2,110,33.5,grs,false,true,42.2249985,-83.7509003,839,122.2,0,0,42.2209015,-83.7422028,839,302.2,0,0,122.5
KARG,04,22,6001,1829.1,150,45.7,concrete,true,false,36.1136017,-90.9337006,273,45,1200,365.8,36.1251984,-90.9192963,273,225,0,0,45.1
KARG,13,31,5003,1524.9,150,45.7,concrete,false,false,36.1346016,-90.9312973,272,135.2,0,0,36.1249008,-90.9192963,273,315.2,0,0,135
KARG,18,36,5001,1524.3,150,45.7,concrete,true,false,36.1327019,-90.9233017,273,180,0,0,36.1189995,-90.9233017,272,360,0,0,180
KARM,14,32,5004,1525.2,75,22.9,asphalt,true,false,29.2602997,-96.1582031,100,150.8,0,0,29.2483006,-96.1505966,97,330.8,0,0,151.1
KARR,09,27,6501,1981.5,100,30.5,concrete,true,false,41.7701988,-88.4853973,706,89,0,0,41.770401,-88.4615021,706,269,0,0,89.3
KARR,15,33,5503,1677.3,100,30.5,concrete,true,false,41.7799988,-88.4861984,712,146.7,0,0,41.7673988,-88.4750977,699,326.7,0,0,146.7
KARR,18,36,3198,974.8,75,22.9,asphalt,true,false,41.7765999,-88.4716034,700,180,0,0,41.7677994,-88.4716034,700,360,0,0,180
KART,07,25,4999,1523.7,150,45.7,asphalt,true,false,43.9878006,-76.0298996,310,53.4,0,0,43.9959984,-76.0147018,324,233.4,0,0,53.1
KART,10,28,7001,2133.9,150,45.7,asphalt,true,false,43.9922981,-76.0307007,309,93,0,0,43.9916,-76.0117035,325,273,0,0,92.9
KARV,10,28,3602,1097.9,75,22.9,asphalt,true,false,45.9249001,-89.735199,1622,101,0,0,45.9230995,-89.7212982,1622,281,0,0,100.5
KARV,18,36,5150,1569.7,100,30.5,asphalt,true,false,45.9376984,-89.7330017,1630,179,0,0,45.9235992,-89.7326965,1624,359,0,0,179.1
KARW,07,25,3434,1046.7,75,22.9,asphalt,true,false,32.4098015,-80.6391983,9,60.4,0,0,32.4145012,-80.6295013,7,240.4,0,0,60.1
KASD,18,36,5002,1524.6,100,30.5,asphalt,true,false,30.350599,-89.820801,28,180,0,0,30.3395,-89.820702,27,360,0,0,179.6
KASE,15,33,8006,2440.2,100,30.5,asphalt,true,false,39.2322,-106.8732,7680,160,0,0,39.2116,-106.8633,7820,340,1000,304.8,159.6
KASG,18,36,5302,1616,76,23.2,asphalt,true,false,36.1836014,-94.118103,1339,187,363,110.6,36.1692009,-94.1203995,1353,7,0,0,187.3
KASH,14,32,6000,1828.8,100,30.5,asphalt,true,false,42.7858009,-71.5233993,199,123,0,0,42.7776985,-71.5061035,187,303,0,0,122.5
KASJ,01,19,4501,1371.9,75,22.9,asphalt,true,false,36.2913017,-77.1708984,68,1.2,0,0,36.3036995,-77.1706009,68,181.2,0,0,1.1
KASL,02,20,3299,1005.5,60,18.3,asphalt,false,false,32.5177,-94.309799,338,22,0,0,32.5261,-94.305801,341,202,0,0,21.9
KASL,15,33,5002,1524.6,100,30.5,asphalt,true,false,32.5259018,-94.310997,356,156.7,0,0,32.5133019,-94.3046036,320,336.7,0,0,156.8
KASN,04,22,6032,1838.6,100,30.5,asphalt,true,false,33.563202,-86.056602,519,35,0,0,33.576599,-86.045197,528,215,0,0,35.3
KAST,08,26,5794,1766,100,30.5,asphalt,true,false,46.1598015,-123.8899994,13,95,301,91.7,46.1582985,-123.8669968,12,275,0,0,95.4
KAST,14,32,4467,1361.5,100,30.5,asphalt,true,false,46.162899,-123.883003,12,154,329,100.3,46.1506,-123.875,15,334,0,0,155.7
KASW,09,27,6001,1829.1,100,30.5,asphalt,true,false,41.2723999,-85.846199,839,88.8,0,0,41.2727013,-85.8244019,847,268.8,0,0,88.9
KASW,18,36,4021,1225.6,75,22.9,asphalt,true,false,41.2834015,-85.8472977,840,179,0,0,41.2723999,-85.8470993,837,359,0,0,179.2
KASX,02,20,5197,1584,100,30.5,asphalt,true,false,46.5405998,-90.9246979,818,20.7,0,0,46.5539017,-90.9172974,822,200.7,0,0,20.9
KASX,13,31,3498,1066.2,75,22.9,asphalt,true,false,46.5536003,-90.9213028,823,130.6,0,0,46.5474014,-90.9106979,809,310.6,0,0,130.4
KASY,08,26,2825,861.1,150,45.7,grs,false,true,46.026699,-99.355202,2015,90,0,0,46.026699,-99.344101,2027,270,0,0,90
KASY,15,33,4364,1330.1,60,18.3,asphalt,true,false,46.0284,-99.357002,2015,151,0,0,46.018101,-99.348701,2030,331,0,0,150.8
KATA,05,23,3800,1158.2,60,18.3,asphalt,true,false,33.0996017,-94.1996994,280,52.1,0,0,33.105999,-94.1899033,268,232.1,0,0,52.1
KATA,15,33,2264,690.1,75,22.9,grs,false,false,33.1049,-94.196999,270,156,0,0,33.098701,-94.193703,262,336,0,0,156
KATL,08L,26R,9000,2743.2,150,45.7,concrete,true,false,33.6495018,-84.439003,1015,90,0,0,33.6495018,-84.4095001,990,270,0,0,90
KATL,08R,26L,9999,3047.7,150,45.7,concrete,true,false,33.646801,-84.4384003,1024,90,0,0,33.646801,-84.4055023,995,270,0,0,90
KATL,09L,27R,12390,3776.5,150,45.7,concrete,true,false,33.6347008,-84.447998,1019,90,0,0,33.6347008,-84.4088974,978,270,0,0,90
KATL,09R,27L,9000,2743.2,150,45.7,concrete,true,false,33.6318016,-84.447998,1026,90,0,0,33.6318016,-84.4184036,985,270,0,0,90
KATL,10,28,9000,2743.2,150,45.7,concrete,true,false,33.6203003,-84.4478989,1000,90,0,0,33.6203003,-84.4182968,998,270,0,0,90
KATS,04,22,6800,2072.6,150,45.7,asphalt,true,false,32.846001,-104.474998,3541,45,0,0,32.858299,-104.460999,3520,225,0,0,43.7
KATS,13,31,6132,1869,100,30.5,asphalt,true,false,32.8582,-104.473999,3534,135,0,0,32.847698,-104.460999,3508,315,0,0,133.9
KATW,03,21,8003,2439.3,150,45.7,concrete,true,false,44.2489014,-88.5261993,888,26,0,0,44.2686005,-88.5127029,878,206,0,0,26.1
KATW,12,30,6502,1981.8,150,45.7,concrete,true,false,44.2612,-88.529701,918,116,0,0,44.2533,-88.507401,858,296,0,0,116.3
KATY,12,30,6898,2102.5,100,30.5,asphalt,true,false,44.9221993,-97.1692963,1747,124.6,0,0,44.911499,-97.1473999,1732,304.6,0,0,124.6
KATY,17,35,6893,2101,100,30.5,asphalt,true,false,44.9206009,-97.151001,1739,180.3,0,0,44.9016991,-97.1511993,1742,0.3,0,0,180.4
KAUG,08,26,2613,796.4,75,22.9,asphalt,true,false,44.3172989,-69.7981033,351,62,0,0,44.3207016,-69.7890015,352,242,0,0,62.4
KAUG,17,35,5002,1524.6,100,30.5,asphalt,true,false,44.3277016,-69.8037033,311,153.2,0,0,44.3153992,-69.7949982,347,333.2,0,0,153.1
KAUH,16,34,4301,1310.9,75,22.9,asphalt,true,false,40.8998985,-97.9961014,1803,168.8,0,0,40.8883018,-97.9929962,1796,348.8,0,0,168.6
